,mean of diseased pixels in red plane,mean of diseased pixels in green plane,mean of diseased pixels in blue plane,mean of background pixels in red plane,mean of background pixels in green plane,mean of background pixels in blue plane,mean of boundary region pixels of disease in red plane,mean of boundary region pixels of disease in green plane,mean of boundary region pixels of disease in blue plane,mean of core region pixels of disease in red plane,mean of core region pixels of disease in green plane,mean of core region pixels of disease in blue plane,standard deviation of diseased pixels in red plane,standard deviation of diseased pixels in green plane,standard deviation of diseased pixels in blue plane,standard deviation of background pixels in red plane,standard deviation of background pixels in green plane,standard deviation of background pixels in blue plane,standard deviation of boundary region pixels of disease in red plane,standard deviation of boundary region pixels of disease in green plane,standard deviation of boundary region pixels of disease in blue plane,standard deviation of core region pixels of disease in red plane,standard deviation of core region pixels of disease in green plane,standard deviation of core region pixels of disease in blue plane,hight,width,perimeter,area,label
10,181.904296875,179.36172485351562,142.19650268554688,255.0,255.0,182.09060668945312,6.5485382080078125,5.766448974609375,3.9260101318359375,28.535690307617188,30.657546997070312,7.340118408203125,61.37120174922671,50.73026872244847,88.54304151186098,0.0,0.0,115.22202767386727,40.336012326211105,37.91032253553928,31.396162632762714,48.802205701973385,51.56782366682519,16.581156006366502,"[0.5002054650006149, 0.5002054650006149, 0.5002054650006149, 0.5002054650006149, 17.036384251686698, 17.036384251686698, 17.036384251686698, 17.036384251686698, 14.005753020017218, 14.005753020017218, 14.005753020017218, 14.005753020017218, 21.032435350161883, 21.032435350161883, 21.032435350161883, 21.032435350161883, 8.065570771884973, 8.065570771884973, 8.065570771884973, 8.065570771884973]","[3081.0, 3081.0, 3081.0, 3081.0, 2958.3294698138016, 2958.3294698138016, 2958.3294698138016, 2958.3294698138016, 264.1084855203247, 264.1084855203247, 264.1084855203247, 264.1084855203247, 1394.0908478648512, 1394.0908478648512, 1394.0908478648512, 1394.0908478648512, 1323.6529222304498, 1323.6529222304498, 1323.6529222304498, 1323.6529222304498]","[6163.000410930002, 6163.000410930002, 6163.000410930002, 6163.000410930002, 5950.731708130977, 5950.731708130977, 5950.731708130977, 5950.731708130977, 556.2284770806838, 556.2284770806838, 556.2284770806838, 556.2284770806838, 2830.246566430026, 2830.246566430026, 2830.246566430026, 2830.246566430026, 2663.4369860046695, 2663.4369860046695, 2663.4369860046695, 2663.4369860046695]","[1541.1330376668946, 1541.1330376668946, 1541.1330376668946, 1541.1330376668946, 50399.23759083651, 50399.23759083651, 50399.23759083651, 50399.23759083651, 3699.0382186884613, 3699.0382186884613, 3699.0382186884613, 3699.0382186884613, 29321.125629969847, 29321.125629969847, 29321.125629969847, 29321.125629969847, 10676.01632166205, 10676.01632166205, 10676.01632166205, 10676.01632166205]",Bacterial leaf blight
11,190.3596649169922,187.26614379882812,144.50631713867188,255.0,255.0,178.16070556640625,4.8053741455078125,4.427947998046875,4.925994873046875,11.043655395507812,10.079025268554688,4.11358642578125,54.86906763749706,49.87311535783506,90.25999208415243,0.0,0.0,117.0031747924555,34.67389199997856,33.30945835687734,35.09790972604593,36.91027801820582,32.9640209064133,16.58582363446699,"[78.53597801146536, 78.53597801146536, 78.53597801146536, 78.53597801146536]","[3081.0, 3081.0, 3081.0, 3081.0]","[6319.071956022931, 6319.071956022931, 6319.071956022931, 6319.071956022931]","[241969.34825332477, 241969.34825332477, 241969.34825332477, 241969.34825332477]",Bacterial leaf blight
12,191.3270721435547,190.12530517578125,148.72628784179688,255.0,255.0,169.76783752441406,5.7586669921875,5.80535888671875,4.1672515869140625,20.09344482421875,20.338882446289062,9.331253051757812,58.837744872563626,50.0739761886105,95.13725197058105,0.0,0.0,120.28998258795174,37.885324830082986,38.03504074284234,32.33083928503014,45.057971106701274,45.199833793630006,23.752605039177208,"[1.1168639022758626, 1.1168639022758626, 1.1168639022758626, 1.1168639022758626, 19.479592135415185, 19.479592135415185, 19.479592135415185, 19.479592135415185]","[3081.0, 3081.0, 3081.0, 3081.0, 3077.158039438223, 3077.158039438223, 3077.158039438223, 3077.158039438223]","[6164.233727804552, 6164.233727804552, 6164.233727804552, 6164.233727804552, 6193.275263147277, 6193.275263147277, 6193.275263147277, 6193.275263147277]","[3441.0576829119327, 3441.0576829119327, 3441.0576829119327, 3441.0576829119327, 59941.78354447042, 59941.78354447042, 59941.78354447042, 59941.78354447042]",Bacterial leaf blight
13,204.8766632080078,197.56063842773438,168.267578125,254.9883270263672,255.0,211.64268493652344,9.097137451171875,8.20220947265625,8.416213989257812,29.824005126953125,30.293991088867188,9.71429443359375,48.763702199192004,44.94790601474098,80.553334427244,1.7252454950104217,0.0,95.79278976871355,47.2970627020676,44.992079028358,45.55548166080305,56.412917563197894,56.412189767129895,22.362798660518475,"[18.2220473841977, 18.2220473841977, 18.2220473841977, 18.2220473841977, 87.03729332996153, 87.03729332996153, 87.03729332996153, 87.03729332996153, 21.152971509341203, 21.152971509341203, 21.152971509341203, 21.152971509341203, 8.296878038200232, 8.296878038200232, 8.296878038200232, 8.296878038200232, 15.125664715998175, 15.125664715998175, 15.125664715998175, 15.125664715998175, 14.121907511866072, 14.121907511866072, 14.121907511866072, 14.121907511866072, 10.111624573652625, 10.111624573652625, 10.111624573652625, 10.111624573652625]","[3081.0, 3081.0, 3081.0, 3081.0, 2252.758380983649, 2252.758380983649, 2252.758380983649, 2252.758380983649, 1260.863749062428, 1260.863749062428, 1260.863749062428, 1260.863749062428, 32.757683492852095, 32.757683492852095, 32.757683492852095, 32.757683492852095, 488.9126061055884, 488.9126061055884, 488.9126061055884, 488.9126061055884, 857.2112826250112, 857.2112826250112, 857.2112826250112, 857.2112826250112, 405.3812496561621, 405.3812496561621, 405.3812496561621, 405.3812496561621]","[6198.444094768395, 6198.444094768395, 6198.444094768395, 6198.444094768395, 4679.591348627221, 4679.591348627221, 4679.591348627221, 4679.591348627221, 2564.0334411435383, 2564.0334411435383, 2564.0334411435383, 2564.0334411435383, 82.10912306210466, 82.10912306210466, 82.10912306210466, 82.10912306210466, 1008.0765416431732, 1008.0765416431732, 1008.0765416431732, 1008.0765416431732, 1742.6663802737546, 1742.6663802737546, 1742.6663802737546, 1742.6663802737546, 830.9857484596295, 830.9857484596295, 830.9857484596295, 830.9857484596295]","[56142.12799071312, 56142.12799071312, 56142.12799071312, 56142.12799071312, 196073.9920072031, 196073.9920072031, 196073.9920072031, 196073.9920072031, 26671.014961078676, 26671.014961078676, 26671.014961078676, 26671.014961078676, 271.7865047541588, 271.7865047541588, 271.7865047541588, 271.7865047541588, 7395.128155378013, 7395.128155378013, 7395.128155378013, 7395.128155378013, 12105.458451358496, 12105.458451358496, 12105.458451358496, 12105.458451358496, 4099.063005721258, 4099.063005721258, 4099.063005721258, 4099.063005721258]",Bacterial leaf blight
14,196.7627410888672,191.01528930664062,157.45455932617188,255.0,255.0,187.2344970703125,4.365692138671875,3.6419677734375,3.9026641845703125,9.880966186523438,10.138229370117188,2.8678436279296875,55.202632965815155,46.7016966746583,85.87470918765946,0.0,0.0,112.64119965517425,33.07857656417015,30.25620354512121,31.30413038766453,30.95645933452905,31.12079264813902,11.352068173138278,"[0.500211239888161, 0.500211239888161, 0.500211239888161, 0.500211239888161, 0.500211239888161, 0.500211239888161, 0.500211239888161, 0.500211239888161]","[3081.0, 3081.0, 3081.0, 3081.0, 2820.845170558902, 2820.845170558902, 2820.845170558902, 2820.845170558902]","[6163.000422479777, 6163.000422479777, 6163.000422479777, 6163.000422479777, 5642.69076359758, 5642.69076359758, 5642.69076359758, 5642.69076359758]","[1541.150830095424, 1541.150830095424, 1541.150830095424, 1541.150830095424, 1411.0184602977993, 1411.0184602977993, 1411.0184602977993, 1411.0184602977993]",Bacterial leaf blight
15,193.20736694335938,184.4528350830078,151.8960418701172,255.0,255.0,185.0749969482422,8.20220947265625,7.42401123046875,6.1827850341796875,22.834243774414062,23.874542236328125,6.1954498291015625,57.57394085183476,46.80492030521199,84.21213509044532,0.0,0.0,113.76014120248753,44.992079028358,42.87198293780456,39.22223034118463,45.74443852377166,46.654416617715604,16.54527197806586,"[50.02127548082401, 50.02127548082401, 50.02127548082401, 50.02127548082401, 23.030373343582692, 23.030373343582692, 23.030373343582692, 23.030373343582692, 22.030984901083176, 22.030984901083176, 22.030984901083176, 22.030984901083176]","[3081.0, 3081.0, 3081.0, 3081.0, 892.7139245161051, 892.7139245161051, 892.7139245161051, 892.7139245161051, 490.2493174166177, 490.2493174166177, 490.2493174166177, 490.2493174166177]","[6262.042550961648, 6262.042550961648, 6262.042550961648, 6262.042550961648, 1831.4885957193756, 1831.4885957193756, 1831.4885957193756, 1831.4885957193756, 1024.560604635402, 1024.560604635402, 1024.560604635402, 1024.560604635402]","[154115.54975641877, 154115.54975641877, 154115.54975641877, 154115.54975641877, 20559.534970620796, 20559.534970620796, 20559.534970620796, 20559.534970620796, 10800.675309771837, 10800.675309771837, 10800.675309771837, 10800.675309771837]",Bacterial leaf blight
16,210.14576721191406,201.47824096679688,177.8815155029297,254.41635131835938,254.13619995117188,214.1484832763672,6.5018463134765625,6.0971832275390625,5.74310302734375,5.260162353515625,5.3669891357421875,1.7891845703125,50.32812689276433,46.21373534885579,77.08257938282615,12.185637777103771,14.816303922598793,93.53229573738216,40.19573117200948,38.9564639015437,37.835275069569285,21.12171115238752,21.452899722383947,7.5213739361774055,"[44.260851526049095, 44.260851526049095, 44.260851526049095, 44.260851526049095, 44.99751988851594, 44.99751988851594, 44.99751988851594, 44.99751988851594]","[3081.0, 3081.0, 3081.0, 3081.0, 2527.0025605864466, 2527.0025605864466, 2527.0025605864466, 2527.0025605864466]","[6250.521703052098, 6250.521703052098, 6250.521703052098, 6250.521703052098, 5144.000160949925, 5144.000160949925, 5144.000160949925, 5144.000160949925]","[136367.68355175725, 136367.68355175725, 136367.68355175725, 136367.68355175725, 113708.84797831933, 113708.84797831933, 113708.84797831933, 113708.84797831933]",Bacterial leaf blight
17,184.7078857421875,183.7239227294922,129.88404846191406,255.0,255.0,152.32452392578125,11.816940307617188,10.653533935546875,11.241073608398438,62.63995361328125,64.867919921875,15.782684326171875,53.545888421231524,47.368038249182966,94.760375721225,0.0,0.0,125.05995766774556,53.60671320094709,51.02110708568175,52.34607945464655,67.85591954309413,70.01405375572817,20.07088534900318,"[0.7073900342835627, 0.7073900342835627, 0.7073900342835627, 0.7073900342835627, 12.04641820522071, 12.04641820522071, 12.04641820522071, 12.04641820522071, 9.556313125896159, 9.556313125896159, 9.556313125896159, 9.556313125896159, 10.016503005093238, 10.016503005093238, 10.016503005093238, 10.016503005093238, 12.04641820522071, 12.04641820522071, 12.04641820522071, 12.04641820522071, 8.003204642971063, 8.003204642971063, 8.003204642971063, 8.003204642971063, 20.033006010186476, 20.033006010186476, 20.033006010186476, 20.033006010186476, 0.0, 0.0, 0.0, 0.0, 0.5002002901856915, 0.5002002901856915, 0.5002002901856915, 0.5002002901856915]","[3081.0, 3081.0, 3081.0, 3081.0, 2981.720068315183, 2981.720068315183, 2981.720068315183, 2981.720068315183, 2264.185054537599, 2264.185054537599, 2264.185054537599, 2264.185054537599, 391.66832590384655, 391.66832590384655, 391.66832590384655, 391.66832590384655, 375.1715589112932, 375.1715589112932, 375.1715589112932, 375.1715589112932, 256.102548575074, 256.102548575074, 256.102548575074, 256.102548575074, 1250.5407408472076, 1250.5407408472076, 1250.5407408472076, 1250.5407408472076, 1233.5734258146265, 1233.5734258146265, 1233.5734258146265, 1233.5734258146265, 479.21302378577053, 479.21302378577053, 479.21302378577053, 479.21302378577053]","[6163.414780068567, 6163.414780068567, 6163.414780068567, 6163.414780068567, 5987.5329730408075, 5987.5329730408075, 5987.5329730408075, 5987.5329730408075, 4547.48273532699, 4547.48273532699, 4547.48273532699, 4547.48273532699, 803.3696578178796, 803.3696578178796, 803.3696578178796, 803.3696578178796, 774.4359542330278, 774.4359542330278, 774.4359542330278, 774.4359542330278, 528.2115064360902, 528.2115064360902, 528.2115064360902, 528.2115064360902, 2541.147493714788, 2541.147493714788, 2541.147493714788, 2541.147493714788, 2467.146851629253, 2467.146851629253, 2467.146851629253, 2467.146851629253, 959.4264481519125, 959.4264481519125, 959.4264481519125, 959.4264481519125]","[2179.468695627657, 2179.468695627657, 2179.468695627657, 2179.468695627657, 35919.046913823964, 35919.046913823964, 35919.046913823964, 35919.046913823964, 21637.26135613557, 21637.26135613557, 21637.26135613557, 21637.26135613557, 3923.1469634157165, 3923.1469634157165, 3923.1469634157165, 3923.1469634157165, 4519.473497350036, 4519.473497350036, 4519.473497350036, 4519.473497350036, 2049.641105832755, 2049.641105832755, 2049.641105832755, 2049.641105832755, 25052.090177375158, 25052.090177375158, 25052.090177375158, 25052.090177375158, 0.0, 0.0, 0.0, 0.0, 239.70249355840508, 239.70249355840508, 239.70249355840508, 239.70249355840508]",Bacterial leaf blight
18,193.60508728027344,187.81956481933594,156.5992889404297,254.97665405273438,255.0,190.4718017578125,5.08941650390625,4.1594696044921875,5.283966064453125,6.639434814453125,6.1343994140625,3.8720550537109375,59.47728703029281,51.153347873698074,84.55542882226804,2.4398097301799266,0.0,110.8638903492691,35.66369369745456,32.301138706782666,36.32479936717139,24.941441380122065,22.53865298654492,15.949432660300042,"[96.09302238743382, 96.09302238743382, 96.09302238743382, 96.09302238743382, 36.46079666455576, 36.46079666455576, 36.46079666455576, 36.46079666455576, 0.0, 0.0, 0.0, 0.0]","[3081.0, 3081.0, 3081.0, 3081.0, 917.5896461906959, 917.5896461906959, 917.5896461906959, 917.5896461906959, 12211.036568037076, 12211.036568037076, 12211.036568037076, 12211.036568037076]","[6354.186044774868, 6354.186044774868, 6354.186044774868, 6354.186044774868, 1908.1008857105035, 1908.1008857105035, 1908.1008857105035, 1908.1008857105035, 24422.073136074152, 24422.073136074152, 24422.073136074152, 24422.073136074152]","[296062.6019756836, 296062.6019756836, 296062.6019756836, 296062.6019756836, 33456.04951126062, 33456.04951126062, 33456.04951126062, 33456.04951126062, 0.0, 0.0, 0.0, 0.0]",Bacterial leaf blight
19,189.1227569580078,183.53500366210938,132.83895874023438,255.0,255.0,164.00527954101562,5.60302734375,3.922119140625,5.2022552490234375,8.242523193359375,7.574859619140625,3.7725067138671875,50.49281236018434,45.80934033524899,89.98561069074589,0.0,0.0,122.1622468917149,37.38152026391436,31.380843874983956,36.048739628799574,31.60632335709148,28.686746488815945,15.028985718329654,"[0.0, 0.0, 0.0, 0.0]","[3081.0, 3081.0, 3081.0, 3081.0]","[6162.0, 6162.0, 6162.0, 6162.0]","[0.0, 0.0, 0.0, 0.0]",Bacterial leaf blight
20,182.89688110351562,181.26785278320312,146.18113708496094,254.9883270263672,255.0,181.5886688232422,8.536834716796875,8.007659912109375,6.031036376953125,24.3240966796875,26.081558227539062,7.738189697265625,64.11136226347358,54.84127210618314,88.4892234251093,1.7252454950104217,0.0,115.45850295638527,45.86954660557803,44.47280810023005,38.749720984065355,47.14868478512646,48.572830271305904,18.25151823185474,"[13.012192405111602, 13.012192405111602, 13.012192405111602, 13.012192405111602, 10.051869104600591, 10.051869104600591, 10.051869104600591, 10.051869104600591, 9.015666172704211, 9.015666172704211, 9.015666172704211, 9.015666172704211, 26.08198219121268, 26.08198219121268, 26.08198219121268, 26.08198219121268, 8.063856969844789, 8.063856969844789, 8.063856969844789, 8.063856969844789, 8.063856969844789, 8.063856969844789, 8.063856969844789, 8.063856969844789, 27.046998518112634, 27.046998518112634, 27.046998518112634, 27.046998518112634, 20.558882022029884, 20.558882022029884, 20.558882022029884, 20.558882022029884, 7.072470421947254, 7.072470421947254, 7.072470421947254, 7.072470421947254]","[3081.0, 3081.0, 3081.0, 3081.0, 1273.017171601747, 1273.017171601747, 1273.017171601747, 1273.017171601747, 683.6926465802987, 683.6926465802987, 683.6926465802987, 683.6926465802987, 397.21351309837075, 397.21351309837075, 397.21351309837075, 397.21351309837075, 208.3319786283611, 208.3319786283611, 208.3319786283611, 208.3319786283611, 228.4156126186904, 228.4156126186904, 228.4156126186904, 228.4156126186904, 588.2367572056135, 588.2367572056135, 588.2367572056135, 588.2367572056135, 364.3310905693234, 364.3310905693234, 364.3310905693234, 364.3310905693234, 213.38007783981638, 213.38007783981638, 213.38007783981638, 213.38007783981638]","[6188.024384810224, 6188.024384810224, 6188.024384810224, 6188.024384810224, 2566.138081412695, 2566.138081412695, 2566.138081412695, 2566.138081412695, 1385.4166255060059, 1385.4166255060059, 1385.4166255060059, 1385.4166255060059, 846.5909905791668, 846.5909905791668, 846.5909905791668, 846.5909905791668, 432.79167119641176, 432.79167119641176, 432.79167119641176, 432.79167119641176, 472.95893917707036, 472.95893917707036, 472.95893917707036, 472.95893917707036, 1230.5675114474523, 1230.5675114474523, 1230.5675114474523, 1230.5675114474523, 769.7799451827066, 769.7799451827066, 769.7799451827066, 769.7799451827066, 440.9050965235273, 440.9050965235273, 440.9050965235273, 440.9050965235273]","[40090.564800148844, 40090.564800148844, 40090.564800148844, 40090.564800148844, 12796.201976849628, 12796.201976849628, 12796.201976849628, 12796.201976849628, 6163.944666300615, 6163.944666300615, 6163.944666300615, 6163.944666300615, 10360.11577474073, 10360.11577474073, 10360.11577474073, 10360.11577474073, 1679.9592779038653, 1679.9592779038653, 1679.9592779038653, 1679.9592779038653, 1841.9108298365938, 1841.9108298365938, 1841.9108298365938, 1841.9108298365938, 15910.038700439609, 15910.038700439609, 15910.038700439609, 15910.038700439609, 7490.2399079722045, 7490.2399079722045, 7490.2399079722045, 7490.2399079722045, 1509.124289154904, 1509.124289154904, 1509.124289154904, 1509.124289154904]",Bacterial leaf blight
21,173.09751892089844,170.67579650878906,117.60383605957031,255.0,255.0,134.83840942382812,8.708038330078125,7.01934814453125,5.4590606689453125,24.298965454101562,26.62982177734375,5.208404541015625,60.14308040662177,51.24869571398254,94.19741539421177,0.0,0.0,127.28863950537091,46.311120075116,41.721247925743235,36.9087947133719,43.42911047752611,47.49770204728776,10.259054221703215,"[27.508823815739564, 27.508823815739564, 27.508823815739564, 27.508823815739564, 20.03140973168205, 20.03140973168205, 20.03140973168205, 20.03140973168205, 7.568800767245327, 7.568800767245327, 7.568800767245327, 7.568800767245327]","[3081.0, 3081.0, 3081.0, 3081.0, 2880.2017233008414, 2880.2017233008414, 2880.2017233008414, 2880.2017233008414, 2127.6872437869383, 2127.6872437869383, 2127.6872437869383, 2127.6872437869383]","[6217.017647631479, 6217.017647631479, 6217.017647631479, 6217.017647631479, 5800.4662660650465, 5800.4662660650465, 5800.4662660650465, 5800.4662660650465, 4270.512089108367, 4270.512089108367, 4270.512089108367, 4270.512089108367]","[84754.6861762936, 84754.6861762936, 84754.6861762936, 84754.6861762936, 57694.500829335884, 57694.500829335884, 57694.500829335884, 57694.500829335884, 16104.040843232675, 16104.040843232675, 16104.040843232675, 16104.040843232675]",Bacterial leaf blight
22,186.48568725585938,182.88783264160156,129.4631805419922,255.0,255.0,152.2039031982422,4.319000244140625,2.7509307861328125,3.4668731689453125,11.340301513671875,12.005691528320312,2.2298736572265625,53.484940532348645,46.69947156223203,93.71428267810853,0.0,0.0,125.08384055013613,32.90427478530673,26.342356202013782,29.530212469799498,32.50334610264109,34.28901819466353,7.1497927691473935,"[0.0, 0.0, 0.0, 0.0]","[3081.0, 3081.0, 3081.0, 3081.0]","[6162.0, 6162.0, 6162.0, 6162.0]","[0.0, 0.0, 0.0, 0.0]",Bacterial leaf blight
23,194.38018798828125,186.19703674316406,140.88858032226562,255.0,255.0,171.91177368164062,2.5330352783203125,2.1906280517578125,2.9610443115234375,14.437240600585938,12.864349365234375,5.0647125244140625,50.21337546413077,43.86021633592952,86.07047740953354,0.0,0.0,119.51503821047262,25.288490035003363,23.533195744248037,27.3184647449975,44.40354493408002,38.83379180577996,16.990639546133774,"[0.7063439113241397, 0.7063439113241397, 0.7063439113241397, 0.7063439113241397, 0.49946056954712853, 0.49946056954712853, 0.49946056954712853, 0.49946056954712853, 6.992447973659799, 6.992447973659799, 6.992447973659799, 6.992447973659799]","[3081.0, 3081.0, 3081.0, 3081.0, 1506.1919792909848, 1506.1919792909848, 1506.1919792909848, 1506.1919792909848, 72.92124315388077, 72.92124315388077, 72.92124315388077, 72.92124315388077]","[6163.412687822648, 6163.412687822648, 6163.412687822648, 6163.412687822648, 3013.382879721064, 3013.382879721064, 3013.382879721064, 3013.382879721064, 159.82738225508112, 159.82738225508112, 159.82738225508112, 159.82738225508112]","[2176.245590789674, 2176.245590789674, 2176.245590789674, 2176.245590789674, 752.2835038239921, 752.2835038239921, 752.2835038239921, 752.2835038239921, 509.8979989281071, 509.8979989281071, 509.8979989281071, 509.8979989281071]",Bacterial leaf blight
24,181.92630004882812,180.00180053710938,137.1263427734375,254.6070098876953,255.0,161.89247131347656,9.684677124023438,8.4356689453125,5.532989501953125,32.9437255859375,36.6322021484375,8.240966796875,66.29516260203664,54.43579123932908,94.1419098299444,10.00290144954583,0.0,122.77380794351738,48.74217573754165,45.6063051616745,37.152366683285784,49.16679122201517,53.28603588645283,16.59432225039846,"[51.75012092704774, 51.75012092704774, 51.75012092704774, 51.75012092704774, 101.03806868230092, 101.03806868230092, 101.03806868230092, 101.03806868230092, 23.493503972373105, 23.493503972373105, 23.493503972373105, 23.493503972373105, 0.0, 0.0, 0.0, 0.0, 0.8082011063367324, 0.8082011063367324, 0.8082011063367324, 0.8082011063367324, 26.71957349798688, 26.71957349798688, 26.71957349798688, 26.71957349798688, 0.0, 0.0, 0.0, 0.0, 11.42968965706347, 11.42968965706347, 11.42968965706347, 11.42968965706347, 16.24464119107292, 16.24464119107292, 16.24464119107292, 16.24464119107292, 9.035963066297349, 9.035963066297349, 9.035963066297349, 9.035963066297349, 17.85374598795872, 17.85374598795872, 17.85374598795872, 17.85374598795872, 11.314815488714252, 11.314815488714252, 11.314815488714252, 11.314815488714252, 25.91289873935118, 25.91289873935118, 25.91289873935118, 25.91289873935118]","[3081.0, 3081.0, 3081.0, 3081.0, 1978.5240140524766, 1978.5240140524766, 1978.5240140524766, 1978.5240140524766, 2903.1079861055305, 2903.1079861055305, 2903.1079861055305, 2903.1079861055305, 488.1775530966619, 488.1775530966619, 488.1775530966619, 488.1775530966619, 169.87802818084447, 169.87802818084447, 169.87802818084447, 169.87802818084447, 437.0574934952807, 437.0574934952807, 437.0574934952807, 437.0574934952807, 903.6208841150259, 903.6208841150259, 903.6208841150259, 903.6208841150259, 580.3986954383877, 580.3986954383877, 580.3986954383877, 580.3986954383877, 1632.723066293814, 1632.723066293814, 1632.723066293814, 1632.723066293814, 114.83567952524174, 114.83567952524174, 114.83567952524174, 114.83567952524174, 141.08145189877922, 141.08145189877922, 141.08145189877922, 141.08145189877922, 161.64022126734648, 161.64022126734648, 161.64022126734648, 161.64022126734648, 177.83363009676822, 177.83363009676822, 177.83363009676822, 177.83363009676822]","[6265.500241854095, 6265.500241854095, 6265.500241854095, 6265.500241854095, 4159.124165469555, 4159.124165469555, 4159.124165469555, 4159.124165469555, 5853.202980155807, 5853.202980155807, 5853.202980155807, 5853.202980155807, 976.3551061933238, 976.3551061933238, 976.3551061933238, 976.3551061933238, 341.3724585743624, 341.3724585743624, 341.3724585743624, 341.3724585743624, 927.5541339865351, 927.5541339865351, 927.5541339865351, 927.5541339865351, 1807.2417682300518, 1807.2417682300518, 1807.2417682300518, 1807.2417682300518, 1183.6567701909023, 1183.6567701909023, 1183.6567701909023, 1183.6567701909023, 3297.9354149697742, 3297.9354149697742, 3297.9354149697742, 3297.9354149697742, 247.74328518307817, 247.74328518307817, 247.74328518307817, 247.74328518307817, 317.8703957734759, 317.8703957734759, 317.8703957734759, 317.8703957734759, 345.91007351212147, 345.91007351212147, 345.91007351212147, 345.91007351212147, 407.4930576722388, 407.4930576722388, 407.4930576722388, 407.4930576722388]","[159442.12257623408, 159442.12257623408, 159442.12257623408, 159442.12257623408, 199906.24522141583, 199906.24522141583, 199906.24522141583, 199906.24522141583, 68204.17900379836, 68204.17900379836, 68204.17900379836, 68204.17900379836, 0.0, 0.0, 0.0, 0.0, 137.2956103180611, 137.2956103180611, 137.2956103180611, 137.2956103180611, 11677.989820293074, 11677.989820293074, 11677.989820293074, 11677.989820293074, 0.0, 0.0, 0.0, 0.0, 6633.77696622527, 6633.77696622527, 6633.77696622527, 6633.77696622527, 26523.000376331373, 26523.000376331373, 26523.000376331373, 26523.000376331373, 1037.650958883243, 1037.650958883243, 1037.650958883243, 1037.650958883243, 2518.8324058132207, 2518.8324058132207, 2518.8324058132207, 2518.8324058132207, 1828.9292791949708, 1828.9292791949708, 1828.9292791949708, 1828.9292791949708, 4608.18484914879, 4608.18484914879, 4608.18484914879, 4608.18484914879]",Bacterial leaf blight
25,168.27877807617188,169.15321350097656,116.99295043945312,255.0,255.0,141.51145935058594,5.7392120361328125,4.37347412109375,5.4590606689453125,21.00164794921875,22.615875244140625,5.346160888671875,62.90696467723893,51.981525452719,92.05349757813741,0.0,0.0,126.72777519891557,37.8227512803891,33.10753124277057,36.9087947133719,43.81338840897906,45.968404458125825,15.182361625383566,"[1.1790699406300245, 1.1790699406300245, 1.1790699406300245, 1.1790699406300245, 0.0, 0.0, 0.0, 0.0]","[3081.0, 3081.0, 3081.0, 3081.0, 327.99343787986345, 327.99343787986345, 327.99343787986345, 327.99343787986345]","[6164.35813988126, 6164.35813988126, 6164.35813988126, 6164.35813988126, 655.9868757597269, 655.9868757597269, 655.9868757597269, 655.9868757597269]","[3632.7144870811053, 3632.7144870811053, 3632.7144870811053, 3632.7144870811053, 0.0, 0.0, 0.0, 0.0]",Bacterial leaf blight
